machine_id;tool_wear_min;machine_failure;risk_rank;risk_tier
6663;190;0;1256;1
6752;190;0;1257;1
6160;190;1;1258;1
6497;190;0;1259;1
6579;190;0;1260;1
9172;190;0;1261;1
9009;190;0;1262;1
8921;190;0;1263;1
8767;190;0;1264;1
8685;190;0;1265;1
8273;190;0;1266;1
8433;190;0;1267;1
9572;190;0;1268;1
9484;190;0;1269;1
9982;190;0;1270;1
9903;190;0;1271;1
9749;189;0;1272;1
9824;189;0;1273;1
9408;189;0;1274;1
9330;189;0;1275;1
9253;189;0;1276;1
8352;189;0;1277;1
8597;189;0;1278;1
8517;189;0;1279;1
8843;189;0;1280;1
6413;189;0;1281;1
6249;189;1;1282;1
6333;189;0;1283;1
7075;189;0;1284;1
8106;189;0;1285;1
7836;189;0;1286;1
7586;189;0;1287;1
7670;189;1;1288;1
7501;189;0;1289;1
5214;189;0;1290;1
5560;189;0;1291;1
5811;189;0;1292;1
5057;189;0;1293;1
4720;189;0;1294;1
4287;189;0;1295;1
4459;189;0;1296;1
4546;189;0;1297;1
919;189;0;1298;1
839;189;0;1299;1
742;189;0;1300;1
666;189;0;1301;1
69;189;0;1302;1
1584;189;1;1303;1
1158;189;0;1304;1
1497;189;1;1305;1
1411;189;0;1306;1
3688;189;0;1307;1
3180;189;0;1308;1
3437;189;0;1309;1
3354;189;0;1310;1
2936;189;0;1311;1
3012;189;0;1312;1
2581;189;0;1313;1
2753;189;0;1314;1
2238;189;0;1315;1
2073;189;0;1316;1
2153;188;0;1317;1
2409;188;0;1318;1
2321;188;0;1319;1
2661;188;0;1320;1
3520;188;0;1321;1
3100;188;0;1322;1
3265;188;0;1323;1
3604;188;0;1324;1
4018;188;0;1325;1
1081;188;0;1326;1
1668;188;0;1327;1
1993;188;0;1328;1
1835;188;0;1329;1
237;188;0;1330;1
152;188;0;1331;1
407;188;0;1332;1
490;188;0;1333;1
576;188;0;1334;1
1001;188;0;1335;1
4196;188;0;1336;1
4628;188;0;1337;1
4891;188;0;1338;1
4974;188;0;1339;1
5644;188;0;1340;1
5727;188;0;1341;1
5904;188;0;1342;1
5984;188;0;1343;1
6073;188;0;1344;1
5480;188;0;1345;1
5135;188;0;1346;1
5300;188;0;1347;1
7416;188;0;1348;1
7330;188;0;1349;1
7756;188;0;1350;1
8184;188;0;1351;1
8015;188;0;1352;1
7161;188;0;1353;1
6916;188;0;1354;1
6834;188;0;1355;1
6159;188;0;1356;1
6578;188;0;1357;1
8920;188;0;1358;1
8766;188;0;1359;1
9008;188;0;1360;1
9171;188;0;1361;1
9091;188;0;1362;1
8684;188;0;1363;1
8272;188;0;1364;1
9571;188;0;1365;1
9981;188;0;1366;1
9902;187;0;1367;1
9823;187;1;1368;1
9748;187;0;1369;1
9650;187;0;1370;1
8516;187;0;1371;1
8842;187;0;1372;1
6496;187;0;1373;1
6248;187;0;1374;1
6751;187;0;1375;1
6662;187;0;1376;1
6998;187;0;1377;1
7074;187;0;1378;1
8105;187;0;1379;1
7835;187;0;1380;1
7500;187;0;1381;1
7669;187;0;1382;1
7585;187;0;1383;1
5213;187;0;1384;1
5377;187;0;1385;1
5559;187;0;1386;1
4719;187;1;1387;1
4113;187;0;1388;1
4286;187;1;1389;1
4545;187;1;1390;1
918;187;0;1391;1
838;187;0;1392;1
665;187;0;1393;1
1757;187;0;1394;1
1240;187;0;1395;1
1410;187;0;1396;1
1323;187;0;1397;1
3936;187;1;1398;1
3687;187;0;1399;1
3770;187;0;1400;1
3353;187;0;1401;1
3436;187;0;1402;1
2580;187;0;1403;1
2752;187;0;1404;1
3011;187;0;1405;1
2490;187;0;1406;1
2072;186;0;1407;1
2237;186;0;1408;1
2935;186;0;1409;1
3519;186;0;1410;1
3264;186;0;1411;1
3179;186;0;1412;1
4017;186;0;1413;1
1080;186;0;1414;1
1667;186;0;1415;1
1834;186;1;1416;1
1911;186;0;1417;1
741;186;0;1418;1
1000;186;0;1419;1
489;186;0;1420;1
406;186;0;1421;1
151;186;0;1422;1
4458;186;0;1423;1
4195;186;0;1424;1
4627;186;0;1425;1
4807;186;0;1426;1
4890;186;0;1427;1
5479;186;0;1428;1
5134;186;0;1429;1
5983;186;0;1430;1
5903;186;0;1431;1
5643;186;0;1432;1
7329;186;0;1433;1
7415;186;0;1434;1
7925;186;0;1435;1
7160;186;0;1436;1
6158;186;0;1437;1
6412;186;0;1438;1
6577;186;0;1439;1
8919;186;0;1440;1
8765;186;0;1441;1
9090;186;0;1442;1
9170;186;0;1443;1
9007;186;0;1444;1
8596;186;0;1445;1
8351;186;0;1446;1
9252;186;0;1447;1
9407;186;0;1448;1
9980;186;0;1449;1
9747;185;0;1450;1
9822;185;0;1451;1
9649;185;0;1452;1
9570;185;0;1453;1
9483;185;0;1454;1
8432;185;0;1455;1
8271;185;0;1456;1
8683;185;0;1457;1
8515;185;0;1458;1
6495;185;0;1459;1
6750;185;0;1460;1
6833;185;0;1461;1
7834;185;0;1462;1
7755;185;0;1463;1
8183;185;0;1464;1
8014;185;0;1465;1
7243;185;0;1466;1
7584;185;0;1467;1
7668;185;0;1468;1
5726;185;0;1469;1
6072;185;0;1470;1
5212;185;0;1471;1
5299;185;0;1472;1
5376;185;0;1473;1
4285;185;0;1474;1
4368;185;0;1475;1
236;185;0;1476;1
321;185;0;1477;1
837;185;0;1478;1
664;185;0;1479;1
575;185;0;1480;1
1992;185;0;1481;1
1756;185;0;1482;1
1322;185;0;1483;1
1409;185;0;1484;1
3852;185;0;1485;1
3769;185;0;1486;1
3603;185;0;1487;1
3099;185;0;1488;1
3352;185;0;1489;1
2841;185;0;1490;1
2579;185;0;1491;1
2152;185;0;1492;1
2489;185;0;1493;1
2320;185;0;1494;1
2408;185;0;1495;1
2071;184;0;1496;1
3010;184;0;1497;1
3435;184;0;1498;1
3518;184;0;1499;1
3263;184;0;1500;1
3686;184;0;1501;1
3935;184;0;1502;1
4016;184;0;1503;1
1496;184;0;1504;1
1239;184;0;1505;1
1157;184;0;1506;1
1583;184;0;1507;1
1910;184;0;1508;1
740;184;0;1509;1
917;184;0;1510;1
405;184;0;1511;1
150;184;0;1512;1
68;184;0;1513;1
4457;184;0;1514;1
4544;184;0;1515;1
4194;184;0;1516;1
4112;184;0;1517;1
4889;184;0;1518;1
5056;184;0;1519;1
4806;184;0;1520;1
4626;184;0;1521;1
4718;184;0;1522;1
5133;184;0;1523;1
5478;184;0;1524;1
5558;184;0;1525;1
5902;184;0;1526;1
5642;184;0;1527;1
5810;184;0;1528;1
7499;184;0;1529;1
8104;184;0;1530;1
7159;184;0;1531;1
7073;184;0;1532;1
6997;184;0;1533;1
6411;184;0;1534;1
6157;184;0;1535;1
6332;184;0;1536;1
8595;184;0;1537;1
9006;184;0;1538;1
8764;184;0;1539;1
8841;184;0;1540;1
9329;184;0;1541;1
9406;183;0;1542;1
9482;183;0;1543;1
9569;183;0;1544;1
9648;183;0;1545;1
9746;183;0;1546;1
8918;183;0;1547;1
9089;183;0;1548;1
8682;183;0;1549;1
8431;183;0;1550;1
8350;183;0;1551;1
6494;183;0;1552;1
6576;183;0;1553;1
6915;183;0;1554;1
6832;183;0;1555;1
8182;183;0;1556;1
7833;183;0;1557;1
7924;183;0;1558;1
7414;183;0;1559;1
7328;183;0;1560;1
5725;183;0;1561;1
5982;183;0;1562;1
6071;183;0;1563;1
5211;183;0;1564;1
5375;183;0;1565;1
5298;183;0;1566;1
4973;183;0;1567;1
4367;183;0;1568;1
235;183;0;1569;1
488;183;0;1570;1
320;183;0;1571;1
999;183;0;1572;1
574;183;0;1573;1
1833;183;0;1574;1
1991;183;0;1575;1
1408;183;0;1576;1
3602;183;0;1577;1
3768;183;0;1578;1
3178;183;0;1579;1
3351;183;1;1580;1
2934;183;0;1581;1
2578;183;0;1582;1
2660;183;0;1583;1
2236;183;0;1584;1
2407;183;0;1585;1
2319;183;0;1586;1
2751;182;0;1587;1
2840;182;0;1588;1
3517;182;0;1589;1
3098;182;0;1590;1
3685;182;1;1591;1
4015;182;0;1592;1
3934;182;0;1593;1
3851;182;0;1594;1
1321;182;0;1595;1
1909;182;0;1596;1
1755;182;0;1597;1
739;182;0;1598;1
663;182;0;1599;1
836;182;0;1600;1
404;182;0;1601;1
4111;182;0;1602;1
4284;182;1;1603;1
4888;182;0;1604;1
5055;182;0;1605;1
4717;182;0;1606;1
4805;182;0;1607;1
5132;182;0;1608;1
5641;182;0;1609;1
5809;182;0;1610;1
7242;182;0;1611;1
7667;182;0;1612;1
7754;182;0;1613;1
8103;182;0;1614;1
8013;182;0;1615;1
6661;182;0;1616;1
7158;182;0;1617;1
6410;182;0;1618;1
6156;182;0;1619;1
6247;182;0;1620;1
8514;182;0;1621;1
9821;182;0;1622;1
9901;182;0;1623;1
9328;182;0;1624;1
9251;181;0;1625;1
9405;181;0;1626;1
9647;181;0;1627;1
9568;181;0;1628;1
9979;181;0;1629;1
9745;181;0;1630;1
8681;181;0;1631;1
8594;181;0;1632;1
8430;181;0;1633;1
9169;181;0;1634;1
9005;181;0;1635;1
9088;181;0;1636;1
8917;181;0;1637;1
8840;181;0;1638;1
6331;181;0;1639;1
6575;181;0;1640;1
6914;181;0;1641;1
6996;181;0;1642;1
7923;181;0;1643;1
7498;181;0;1644;1
7413;181;0;1645;1
6070;181;0;1646;1
5901;181;0;1647;1
5477;181;0;1648;1
4625;181;0;1649;1
4972;181;0;1650;1
4193;181;0;1651;1
4366;181;0;1652;1
4543;181;0;1653;1
319;181;0;1654;1
234;181;0;1655;1
149;181;0;1656;1
67;181;0;1657;1
916;181;0;1658;1
573;181;0;1659;1
1666;181;0;1660;1
1582;181;0;1661;1
1990;181;0;1662;1
1407;181;0;1663;1
1495;181;0;1664;1
1238;181;0;1665;1
1079;181;0;1666;1
3601;181;0;1667;1
3767;181;0;1668;1
3177;181;0;1669;1
3350;181;0;1670;1
3434;181;0;1671;1
2933;181;0;1672;1
3009;181;0;1673;1
2659;181;0;1674;1
2577;181;0;1675;1
2318;181;0;1676;1
2406;181;0;1677;1
2235;181;0;1678;1
2151;180;0;1679;1
2488;180;0;1680;1
2839;180;0;1681;1
3097;180;0;1682;1
3850;180;0;1683;1
3933;180;0;1684;1
1320;180;0;1685;1
1908;180;0;1686;1
1832;180;0;1687;1
1754;180;0;1688;1
998;180;0;1689;1
403;180;0;1690;1
487;180;0;1691;1
4283;180;1;1692;1
4887;180;0;1693;1
5054;180;0;1694;1
4716;180;0;1695;1
4804;180;0;1696;1
5131;180;0;1697;1
5210;180;0;1698;1
5374;180;0;1699;1
5981;180;0;1700;1
5640;180;0;1701;1
5724;180;0;1702;1
7327;180;0;1703;1
7666;180;0;1704;1
7583;180;0;1705;1
7832;180;0;1706;1
8012;180;0;1707;1
8102;180;0;1708;1
8181;180;0;1709;1
6660;180;0;1710;1
6749;180;0;1711;1
6831;180;0;1712;1
6409;180;0;1713;1
6493;180;0;1714;1
6246;180;0;1715;1
8349;180;0;1716;1
8270;180;0;1717;1
9900;180;0;1718;1
9481;180;0;1719;1
9327;180;0;1720;1
9250;179;0;1721;1
9404;179;0;1722;1
9567;179;0;1723;1
9646;179;0;1724;1
9978;179;0;1725;1
9744;179;0;1726;1
9820;179;0;1727;1
8680;179;0;1728;1
8839;179;0;1729;1
8916;179;0;1730;1
8763;179;0;1731;1
9087;179;0;1732;1
9004;179;0;1733;1
6155;179;0;1734;1
6995;179;0;1735;1
7157;179;0;1736;1
7072;179;0;1737;1
7922;179;0;1738;1
7753;179;0;1739;1
7497;179;0;1740;1
7412;179;0;1741;1
7241;179;0;1742;1
5808;179;0;1743;1
5476;179;0;1744;1
5557;179;0;1745;1
4624;179;0;1746;1
4971;179;0;1747;1
4192;179;0;1748;1
4110;179;0;1749;1
4542;179;0;1750;1
4456;179;0;1751;1
318;179;0;1752;1
66;179;0;1753;1
148;179;0;1754;1
233;179;0;1755;1
662;179;0;1756;1
1665;179;0;1757;1
1406;179;0;1758;1
1494;179;0;1759;1
1078;179;0;1760;1
1156;179;0;1761;1
4014;179;0;1762;1
3684;179;0;1763;1
3176;179;0;1764;1
3262;179;0;1765;1
3516;179;0;1766;1
2932;179;0;1767;1
3008;179;0;1768;1
2576;179;0;1769;1
2750;179;1;1770;1
2317;179;0;1771;1
2070;179;0;1772;1
2234;179;1;1773;1
2150;178;0;1774;1
2405;178;0;1775;1
2658;178;0;1776;1
2838;178;0;1777;1
3433;178;0;1778;1
3349;178;0;1779;1
3766;178;0;1780;1
3849;178;0;1781;1
1753;178;0;1782;1
1581;178;0;1783;1
1831;178;0;1784;1
1907;178;0;1785;1
572;178;0;1786;1
915;178;0;1787;1
402;178;0;1788;1
4282;178;0;1789;1
5053;178;0;1790;1
5297;178;0;1791;1
5209;178;0;1792;1
5723;178;0;1793;1
5639;178;0;1794;1
6069;178;0;1795;1
7326;178;0;1796;1
8180;178;0;1797;1
8101;178;0;1798;1
8011;178;0;1799;1
6913;178;0;1800;1
6659;178;0;1801;1
6330;178;0;1802;1
6492;178;0;1803;1
6574;178;0;1804;1
9168;178;0;1805;1
8593;178;0;1806;1
8348;178;0;1807;1
8429;178;0;1808;1
9899;178;0;1809;1
9977;177;0;1810;1
9743;177;0;1811;1
9645;177;0;1812;1
9403;177;0;1813;1
9326;177;0;1814;1
8269;177;0;1815;1
8679;177;0;1816;1
8513;177;0;1817;1
9003;177;0;1818;1
8762;177;0;1819;1
6408;177;0;1820;1
6154;177;1;1821;1
6245;177;0;1822;1
6748;177;0;1823;1
7071;177;0;1824;1
7921;177;0;1825;1
7411;177;0;1826;1
7240;177;0;1827;1
7496;177;0;1828;1
7582;177;0;1829;1
5807;177;0;1830;1
5130;177;0;1831;1
5556;177;0;1832;1
4970;177;0;1833;1
4803;177;0;1834;1
4109;177;0;1835;1
4455;177;0;1836;1
486;177;0;1837;1
317;177;0;1838;1
232;177;0;1839;1
65;177;0;1840;1
997;177;0;1841;1
835;177;0;1842;1
738;177;0;1843;1
1155;177;0;1844;1
1077;177;0;1845;1
1319;177;0;1846;1
3932;177;0;1847;1
3683;177;0;1848;1
3175;177;0;1849;1
3096;177;0;1850;1
3007;177;0;1851;1
2575;177;0;1852;1
2749;177;0;1853;1
2316;177;0;1854;1
2487;177;0;1855;1
2233;177;0;1856;1
2149;176;0;1857;1
2069;176;0;1858;1
2657;176;0;1859;1
3261;176;0;1860;1
3348;176;0;1861;1
3432;176;0;1862;1
3600;176;0;1863;1
3765;176;0;1864;1
4013;176;0;1865;1
1405;176;0;1866;1
1493;176;1;1867;1
1237;176;0;1868;1
1906;176;0;1869;1
1830;176;0;1870;1
1989;176;0;1871;1
1580;176;0;1872;1
1664;176;0;1873;1
1752;176;0;1874;1
661;176;0;1875;1
571;176;0;1876;1
914;176;0;1877;1
401;176;0;1878;1
4365;176;0;1879;1
4541;176;0;1880;1
4281;176;0;1881;1
4623;176;0;1882;1
5052;176;0;1883;1
5475;176;0;1884;1
5296;176;0;1885;1
6068;176;0;1886;1
5900;176;0;1887;1
7752;176;0;1888;1
8100;176;0;1889;1
8179;176;0;1890;1
7156;176;0;1891;1
6994;176;0;1892;1
6658;176;0;1893;1
6912;176;0;1894;1
6329;176;0;1895;1
6491;176;0;1896;1
6573;176;0;1897;1
8915;176;0;1898;1
8838;176;0;1899;1
8592;176;0;1900;1
8428;176;0;1901;1
8347;176;0;1902;1
9249;176;0;1903;1
9566;176;0;1904;1
9819;176;0;1905;1
9898;176;0;1906;1
9742;175;0;1907;1
9480;175;0;1908;1
9644;175;0;1909;1
9325;175;0;1910;1
8268;175;0;1911;1
8512;175;0;1912;1
9002;175;0;1913;1
9167;175;0;1914;1
6407;175;0;1915;1
6244;175;0;1916;1
6830;175;0;1917;1
7070;175;0;1918;1
7920;175;0;1919;1
7831;175;0;1920;1
7581;175;0;1921;1
7665;175;0;1922;1
7495;175;0;1923;1
7239;175;0;1924;1
7410;175;0;1925;1
7325;175;0;1926;1
5980;175;0;1927;1
5638;175;0;1928;1
5722;175;0;1929;1
5373;175;0;1930;1
5129;175;0;1931;1
5208;175;0;1932;1
4886;175;0;1933;1
4715;175;0;1934;1
4802;175;0;1935;1
4108;175;0;1936;1
4454;175;0;1937;1
485;175;0;1938;1
316;175;0;1939;1
231;175;0;1940;1
996;175;0;1941;1
834;175;0;1942;1
737;175;0;1943;1
1318;175;0;1944;1
3848;175;0;1945;1
3095;175;0;1946;1
3174;175;0;1947;1
2574;175;0;1948;1
2748;175;0;1949;1
3006;175;0;1950;1
2837;175;0;1951;1
2232;175;0;1952;1
2486;175;0;1953;1
2315;175;0;1954;1
2068;174;0;1955;1
2148;174;0;1956;1
2931;174;0;1957;1
3347;174;0;1958;1
3515;174;0;1959;1
3931;174;0;1960;1
4012;174;0;1961;1
3764;174;0;1962;1
3599;174;0;1963;1
3682;174;0;1964;1
1404;174;0;1965;1
1579;174;0;1966;1
1829;174;0;1967;1
660;174;0;1968;1
913;174;0;1969;1
147;174;0;1970;1
64;174;0;1971;1
400;174;0;1972;1
4540;174;0;1973;1
4191;174;0;1974;1
4280;174;1;1975;1
4622;174;1;1976;1
4969;174;0;1977;1
5295;174;0;1978;1
5474;174;0;1979;1
5555;174;0;1980;1
5806;174;0;1981;1
5899;174;0;1982;1
6067;174;0;1983;1
7751;174;0;1984;1
8178;174;0;1985;1
8099;174;0;1986;1
7155;174;0;1987;1
6993;174;0;1988;1
6911;174;0;1989;1
6747;174;0;1990;1
6153;174;0;1991;1
6328;174;0;1992;1
9086;174;0;1993;1
8837;174;0;1994;1
8761;174;0;1995;1
8591;174;0;1996;1
8678;174;0;1997;1
8427;174;0;1998;1
9248;174;0;1999;1
9402;174;0;2000;1
9565;174;0;2001;1
9976;174;0;2002;1
9897;173;0;2003;1
9818;173;0;2004;1
9479;173;0;2005;1
9643;173;0;2006;1
9324;173;0;2007;1
8267;173;0;2008;1
8511;173;0;2009;1
8914;173;0;2010;1
9001;173;0;2011;1
9166;173;0;2012;1
6243;173;0;2013;1
6406;173;0;2014;1
6490;173;0;2015;1
6572;173;0;2016;1
6657;173;0;2017;1
6829;173;0;2018;1
7069;173;0;2019;1
8010;173;0;2020;1
7830;173;0;2021;1
7919;173;0;2022;1
7324;173;0;2023;1
7409;173;0;2024;1
7494;173;0;2025;1
7664;173;0;2026;1
7580;173;0;2027;1
5979;173;0;2028;1
5721;173;0;2029;1
5637;173;0;2030;1
5372;173;0;2031;1
4714;173;0;2032;1
4107;173;0;2033;1
484;173;0;2034;1
230;173;0;2035;1
833;173;0;2036;1
736;173;0;2037;1
570;173;0;2038;1
1905;173;0;2039;1
1988;173;0;2040;1
1751;173;0;2041;1
1317;173;0;2042;1
1492;173;0;2043;1
3847;173;0;2044;1
3094;173;0;2045;1
3260;173;0;2046;1
2836;173;0;2047;1
2747;173;0;2048;1
2656;173;0;2049;1
2231;173;0;2050;1
2404;173;0;2051;1
2314;172;0;2052;1
2147;172;0;2053;1
2067;172;0;2054;1
2573;172;0;2055;1
3005;172;0;2056;1
3173;172;0;2057;1
3346;172;0;2058;1
3681;172;0;2059;1
1154;172;0;2060;1
1076;172;0;2061;1
1578;172;0;2062;1
659;172;0;2063;1
995;172;0;2064;1
146;172;0;2065;1
63;172;0;2066;1
315;172;0;2067;1
4190;172;0;2068;1
4279;172;0;2069;1
4539;172;0;2070;1
4453;172;0;2071;1
4621;172;1;2072;1
4801;172;0;2073;1
4968;172;0;2074;1
5128;172;0;2075;1
5554;172;0;2076;1
5473;172;0;2077;1
5805;172;0;2078;1
6066;172;0;2079;1
7238;172;0;2080;1
7750;172;0;2081;1
8098;172;0;2082;1
8177;172;0;2083;1
7154;172;0;2084;1
6992;172;0;2085;1
6910;172;0;2086;1
6152;172;0;2087;1
6327;172;0;2088;1
9085;172;1;2089;1
8426;172;0;2090;1
9247;172;0;2091;1
9401;172;0;2092;1
9741;172;0;2093;1
9975;172;1;2094;1
9896;171;0;2095;1
9642;171;0;2096;1
9564;171;0;2097;1
8346;171;0;2098;1
8677;171;0;2099;1
8590;171;0;2100;1
9000;171;0;2101;1
9165;171;0;2102;1
8913;171;0;2103;1
8760;171;0;2104;1
6242;171;0;2105;1
6571;171;0;2106;1
6656;171;0;2107;1
6489;171;0;2108;1
6746;171;0;2109;1
8009;171;0;2110;1
7918;171;0;2111;1
7579;171;0;2112;1
5978;171;0;2113;1
5898;171;0;2114;1
5636;171;0;2115;1
5720;171;0;2116;1
5294;171;0;2117;1
5051;171;0;2118;1
4713;171;0;2119;1
4364;171;0;2120;1
4106;171;0;2121;1
483;171;0;2122;1
912;171;0;2123;1
569;171;0;2124;1
1663;171;0;2125;1
1750;171;0;2126;1
1987;171;0;2127;1
1904;171;0;2128;1
1828;171;0;2129;1
1236;171;0;2130;1
1491;171;0;2131;1
1316;171;0;2132;1
1403;171;0;2133;1
3598;171;0;2134;1
3763;171;0;2135;1
3846;171;0;2136;1
3930;171;0;2137;1
4011;171;0;2138;1
3431;171;0;2139;1
3514;171;0;2140;1
3259;171;0;2141;1
2835;171;0;2142;1
2930;171;0;2143;1
2655;171;0;2144;1
2230;171;0;2145;1
2403;171;0;2146;1
2485;170;0;2147;1
2066;170;0;2148;1
2146;170;0;2149;1
2746;170;0;2150;1
3172;170;0;2151;1
3093;170;0;2152;1
3345;170;0;2153;1
3680;170;0;2154;1
1153;170;0;2155;1
1075;170;0;2156;1
1577;170;0;2157;1
658;170;0;2158;1
832;170;0;2159;1
314;170;0;2160;1
229;170;0;2161;1
4278;170;0;2162;1
4452;170;0;2163;1
4538;170;0;2164;1
4800;170;0;2165;1
4967;170;0;2166;1
4885;170;0;2167;1
5127;170;0;2168;1
5207;170;0;2169;1
5472;170;0;2170;1
5804;170;0;2171;1
6065;170;0;2172;1
7663;170;0;2173;1
7493;170;0;2174;1
7829;170;0;2175;1
7749;170;0;2176;1
6909;170;0;2177;1
6828;170;0;2178;1
6991;170;1;2179;1
7153;170;0;2180;1
7068;170;0;2181;1
6405;170;0;2182;1
6151;170;0;2183;1
6326;170;0;2184;1
8510;170;0;2185;1
8425;170;0;2186;1
9478;170;0;2187;1
9400;170;0;2188;1
9246;170;0;2189;1
9323;170;0;2190;1
9974;170;0;2191;1
9740;170;0;2192;1
9817;170;0;2193;1
9895;169;0;2194;1
9641;169;0;2195;1
8345;169;0;2196;1
8589;169;0;2197;1
8912;169;0;2198;1
8836;169;0;2199;1
9164;169;0;2200;1
8999;169;0;2201;1
9084;169;0;2202;1
6655;169;0;2203;1
7917;169;0;2204;1
8176;169;0;2205;1
8097;169;0;2206;1
7578;169;0;2207;1
7237;169;0;2208;1
5897;169;0;2209;1
5719;169;0;2210;1
4363;169;0;2211;1
4105;169;0;2212;1
4189;169;0;2213;1
145;169;0;2214;1
62;169;0;2215;1
399;169;0;2216;1
911;169;0;2217;1
994;169;0;2218;1
1903;169;0;2219;1
1986;169;0;2220;1
3597;169;0;2221;1
4010;169;0;2222;1
3929;169;1;2223;1
3845;169;0;2224;1
3258;169;0;2225;1
2654;169;0;2226;1
2572;169;0;2227;1
2834;169;0;2228;1
3004;169;0;2229;1
2313;169;0;2230;1
2402;168;0;2231;1
2145;168;0;2232;1
2065;168;0;2233;1
2929;168;0;2234;1
2745;168;0;2235;1
3092;168;0;2236;1
3513;168;0;2237;1
3679;168;0;2238;1
3762;168;0;2239;1
1576;168;0;2240;1
1662;168;0;2241;1
1074;168;0;2242;1
1152;168;0;2243;1
1315;168;0;2244;1
1490;168;0;2245;1
831;168;0;2246;1
735;168;0;2247;1
568;168;0;2248;1
482;168;0;2249;1
313;168;0;2250;1
228;168;0;2251;1
4451;168;0;2252;1
4537;168;1;2253;1
4799;168;0;2254;1
4712;168;0;2255;1
5635;168;0;2256;1
5803;168;0;2257;1
6064;168;0;2258;1
5206;168;0;2259;1
5293;168;0;2260;1
5371;168;0;2261;1
7408;168;0;2262;1
7323;168;0;2263;1
7662;168;0;2264;1
7492;168;0;2265;1
8008;168;0;2266;1
6570;168;0;2267;1
6404;168;0;2268;1
6241;168;0;2269;1
6827;168;0;2270;1
6908;168;0;2271;1
6745;168;0;2272;1
8759;168;0;2273;1
8424;168;0;2274;1
8266;168;0;2275;1
9563;168;0;2276;1
9322;168;0;2277;1
9245;168;0;2278;1
9973;168;0;2279;1
9739;168;0;2280;1
9816;167;0;2281;1
9477;167;0;2282;1
9640;167;0;2283;1
8509;167;0;2284;1
8835;167;0;2285;1
8911;167;0;2286;1
9083;167;0;2287;1
7067;167;0;2288;1
6990;167;0;2289;1
6150;167;0;2290;1
6325;167;0;2291;1
8096;167;0;2292;1
8175;167;0;2293;1
7828;167;0;2294;1
7748;167;0;2295;1
7236;167;0;2296;1
5126;167;0;2297;1
5471;167;0;2298;1
5553;167;0;2299;1
5718;167;0;2300;1
4620;167;0;2301;1
4884;167;0;2302;1
4966;167;0;2303;1
4104;167;0;2304;1
4277;167;0;2305;1
61;167;0;2306;1
657;167;0;2307;1
993;167;0;2308;1
910;167;0;2309;1
3596;167;0;2310;1
3844;167;0;2311;1
3344;167;0;2312;1
3171;167;0;2313;1
3257;167;0;2314;1
2571;167;0;2315;1
2653;167;0;2316;1
2484;167;0;2317;1
2312;166;0;2318;1
2064;166;0;2319;1
2229;166;0;2320;1
2744;166;0;2321;1
2833;166;0;2322;1
3003;166;0;2323;1
3430;166;0;2324;1
3512;166;0;2325;1
4009;166;0;2326;1
3761;166;1;2327;1
830;166;0;2328;1
227;166;0;2329;1
481;166;0;2330;1
398;166;0;2331;1
1489;166;0;2332;1
1314;166;0;2333;1
1402;166;0;2334;1
1151;166;0;2335;1
1235;166;0;2336;1
1661;166;0;2337;1
1575;166;0;2338;1
1749;166;0;2339;1
1985;166;0;2340;1
1902;166;0;2341;1
1827;166;0;2342;1
4188;166;0;2343;1
4536;166;0;2344;1
4362;166;1;2345;1
5050;166;0;2346;1
4711;166;0;2347;1
4798;166;0;2348;1
5634;166;0;2349;1
5802;166;0;2350;1
5896;166;0;2351;1
5977;166;0;2352;1
5205;166;0;2353;1
5292;166;0;2354;1
7322;166;0;2355;1
7407;166;0;2356;1
7577;166;0;2357;1
8007;166;0;2358;1
6240;166;0;2359;1
6488;166;0;2360;1
6569;166;0;2361;1
6654;166;0;2362;1
6744;166;0;2363;1
6826;166;0;2364;1
8998;166;0;2365;1
9163;166;0;2366;1
8758;166;0;2367;1
8588;166;0;2368;1
8676;166;0;2369;1
9562;166;0;2370;1
9244;166;0;2371;1
9321;166;0;2372;1
9738;166;0;2373;1
9894;166;0;2374;1
9399;165;0;2375;1
9476;165;0;2376;1
8508;165;0;2377;1
8265;165;0;2378;1
8910;165;0;2379;1
8834;165;0;2380;1
9082;165;0;2381;1
6907;165;0;2382;1
6989;165;0;2383;1
7066;165;0;2384;1
7152;165;0;2385;1
6403;165;0;2386;1
6149;165;0;2387;1
6324;165;0;2388;1
7827;165;0;2389;1
7661;165;0;2390;1
7491;165;0;2391;1
6063;165;0;2392;1
5717;165;0;2393;1
4965;165;0;2394;1
4883;165;0;2395;1
4450;165;1;2396;1
4103;165;0;2397;1
1073;165;0;2398;1
312;165;0;2399;1
60;165;0;2400;1
656;165;0;2401;1
734;165;0;2402;1
567;165;0;2403;1
3678;165;0;2404;1
3843;165;0;2405;1
3343;165;0;2406;1
3256;165;0;2407;1
2928;165;0;2408;1
2652;165;0;2409;1
2144;165;0;2410;1
2483;165;0;2411;1
2228;164;0;2412;1
2743;164;0;2413;1
3002;164;0;2414;1
3170;164;0;2415;1
3429;164;0;2416;1
3511;164;0;2417;1
3928;164;0;2418;1
4008;164;0;2419;1
3595;164;0;2420;1
3760;164;0;2421;1
829;164;0;2422;1
909;164;0;2423;1
992;164;0;2424;1
226;164;0;2425;1
144;164;0;2426;1
397;164;0;2427;1
1150;164;0;2428;1
1313;164;0;2429;1
